       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
 105.000000    0.543348    0.005252  171.826172  164.394660   -7.431512    2.403327 -226.129872    0.615693   -0.134363    0.145854    0.627184
 106.000000    0.548604    0.005256  170.683594  162.502500   -8.181094    2.360327 -142.614512    0.677795   -0.131959    0.091986    0.637823
 107.000000    0.553856    0.005252  169.101562  160.611795   -8.489767    2.315739  -58.773058    0.703369   -0.129466    0.037909    0.611811
 108.000000    0.559107    0.005251  167.519531  158.721495   -8.798036    2.269542  -58.708519    0.728908   -0.126883    0.037867    0.639892
 109.000000    0.564427    0.005320  165.849609  156.806340   -9.043269    2.221433  -46.097535    0.749226   -0.124194    0.029733    0.654765
 110.000000    0.569686    0.005259  163.212891  154.913205   -8.299686    2.177788  141.400391    0.687621   -0.121754   -0.091203    0.474664
 111.000000    0.574937    0.005252  160.488281  153.022665   -7.465616    2.138582  158.824979    0.618519   -0.119562   -0.102442    0.396515
 112.000000    0.580195    0.005258  157.500000  151.129860   -6.370140    2.105089  208.352993    0.527760   -0.117689   -0.134388    0.275683
 113.000000    0.585448    0.005253  154.863281  149.238900   -5.624381    2.075546  141.977138    0.465974   -0.116038   -0.091575    0.258362
 114.000000    0.590706    0.005259  153.896484  147.345705   -6.550779    2.041096 -176.158993    0.542726   -0.114112    0.113623    0.542236
 115.000000    0.595962    0.005256  152.666016  145.453590   -7.212426    2.003189 -125.886984    0.597542   -0.111992    0.081197    0.566747
 116.000000    0.601205    0.005243  149.765625  143.566110   -6.199515    1.970685  193.192948    0.513624   -0.110175   -0.124609    0.278839
 117.000000    0.606465    0.005260  147.128906  141.672675   -5.456231    1.941987  141.320980    0.452043   -0.108571   -0.091152    0.252321
 118.000000    0.611735    0.005271  146.250000  139.775280   -6.474720    1.907862 -193.241739    0.536424   -0.106663    0.124641    0.554402
 119.000000    0.616999    0.005263  145.634766  137.880540   -7.754226    1.867050 -243.105671    0.642430   -0.104381    0.156803    0.694852
 120.000000    0.622247    0.005249  145.195312  135.990945   -9.204368    1.818738 -276.276702    0.762573   -0.101680    0.178198    0.839091
 121.000000    0.627617    0.005369  143.349609  134.058015   -9.291594    1.768849  -16.245635    0.769799   -0.098891    0.010478    0.681387
 122.000000    0.632868    0.005251  140.800781  132.167580   -8.633201    1.723514  125.379388    0.715252   -0.096357   -0.080870    0.538026
 123.000000    0.638114    0.005247  137.109375  130.278795   -6.830580    1.687677  343.577300    0.565907   -0.094353   -0.221607    0.249946
 124.000000    0.643369    0.005255  134.208984  128.387040   -5.821944    1.657083  191.942839    0.482342   -0.092643   -0.123803    0.265897
 125.000000    0.648617    0.005247  132.978516  126.497970   -6.480546    1.623077 -125.509631    0.536907   -0.090741    0.080954    0.527119
 126.000000    0.653867    0.005250  130.693359  124.607925   -6.085434    1.591128   75.257494    0.504172   -0.088955   -0.048541    0.366676
 127.000000    0.659122    0.005255  127.880859  122.716245   -5.164614    1.563989  175.238484    0.427883   -0.087438   -0.113029    0.227416
 128.000000    0.664373    0.005251  125.332031  120.825750   -4.506281    1.540325  125.363952    0.373341   -0.086115   -0.080860    0.206366
 129.000000    0.669629    0.005256  124.365234  118.933560   -5.431674    1.511776 -176.061338    0.450009   -0.084519    0.113560    0.479050
 130.000000    0.674882    0.005253  123.662109  117.042465   -6.619644    1.477002 -226.148986    0.548431   -0.082575    0.145866    0.611722
 131.000000    0.680127    0.005245  123.046875  115.154100   -7.892775    1.435601 -242.711028    0.653909   -0.080260    0.156549    0.730197
 132.000000    0.685381    0.005254  122.695312  113.262825   -9.432488    1.386047 -293.080862    0.781472   -0.077490    0.189037    0.893020
 133.000000    0.690638    0.005257  120.498047  111.370260   -9.127787    1.338061   57.959555    0.756228   -0.074807   -0.037384    0.644037
 134.000000    0.695893    0.005255  117.421875  109.478445   -7.943430    1.296318  225.375428    0.658105   -0.072473   -0.145367    0.440265
