       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
 195.000000    1.017893    0.005251   -1.494141   -6.441330   -4.947189    0.000000    0.000000    0.000000    0.000000    0.000000    0.188290
 196.000000    1.023185    0.005292   -4.482422   -8.346600   -3.864178    0.000000    0.000000    0.000000    0.000000    0.000000    0.273130
 197.000000    1.028422    0.005237   -6.328125  -10.231965   -3.903840    0.000000    0.000000    0.000000    0.000000    0.000000    0.491374
 198.000000    1.033657    0.005235   -7.207031  -12.116580   -4.909549    0.000000    0.000000    0.000000    0.000000    0.000000    0.681823
 199.000000    1.038899    0.005242   -7.822266  -14.003580   -6.181314    0.000000    0.000000    0.000000    0.000000    0.000000    0.743420
 200.000000    1.044132    0.005234  -10.019531  -15.887640   -5.868109    0.000000    0.000000    0.000000    0.000000    0.000000    0.390756
 201.000000    1.049372    0.005239  -12.832031  -17.773845   -4.941814    0.000000    0.000000    0.000000    0.000000    0.000000    0.314811
 202.000000    1.054611    0.005240  -15.556641  -19.660125   -4.103484    0.000000    0.000000    0.000000    0.000000    0.000000    0.322845
 203.000000    1.059844    0.005233  -17.753906  -21.543840   -3.789934    0.000000    0.000000    0.000000    0.000000    0.000000    0.421359
 204.000000    1.065090    0.005246  -18.544922  -23.432280   -4.887358    0.000000    0.000000    0.000000    0.000000    0.000000    0.736039
 205.000000    1.070334    0.005244  -20.390625  -25.320075   -4.929450    0.000000    0.000000    0.000000    0.000000    0.000000    0.446909
 206.000000    1.075579    0.005246  -23.291016  -27.208500   -3.917484    0.000000    0.000000    0.000000    0.000000    0.000000    0.260278
 207.000000    1.080819    0.005240  -26.015625  -29.094870   -3.079245    0.000000    0.000000    0.000000    0.000000    0.000000    0.311493
 208.000000    1.086061    0.005242  -27.949219  -30.982050   -3.032831    0.000000    0.000000    0.000000    0.000000    0.000000    0.464893
 209.000000    1.091301    0.005239  -29.003906  -32.868210   -3.864304    0.000000    0.000000    0.000000    0.000000    0.000000    0.645080
 210.000000    1.096544    0.005243  -29.794922  -34.755660   -4.960738    0.000000    0.000000    0.000000    0.000000    0.000000    0.701614
 211.000000    1.101785    0.005242  -31.816406  -36.642690   -4.826284    0.000000    0.000000    0.000000    0.000000    0.000000    0.429868
 212.000000    1.107025    0.005240  -34.453125  -38.528985   -4.075860    0.000000    0.000000    0.000000    0.000000    0.000000    0.340238
 213.000000    1.112318    0.005293  -36.826172  -40.434375   -3.608203    0.000000    0.000000    0.000000    0.000000    0.000000    0.405407
 214.000000    1.117562    0.005244  -38.935547  -42.322260   -3.386713    0.000000    0.000000    0.000000    0.000000    0.000000    0.435534
 215.000000    1.122805    0.005243  -40.078125  -44.209890   -4.131765    0.000000    0.000000    0.000000    0.000000    0.000000    0.660124
 216.000000    1.128050    0.005245  -41.308594  -46.098105   -4.789511    0.000000    0.000000    0.000000    0.000000    0.000000    0.616543
 217.000000    1.133295    0.005245  -44.560547  -47.986245   -3.425698    0.000000    0.000000    0.000000    0.000000    0.000000    0.157290
 218.000000    1.138528    0.005233  -47.460938  -49.869975   -2.409037    0.000000    0.000000    0.000000    0.000000    0.000000    0.301626
 219.000000    1.143777    0.005249  -49.570312  -51.759690   -2.189378    0.000000    0.000000    0.000000    0.000000    0.000000    0.427343
 220.000000    1.149004    0.005227  -50.449219  -53.641530   -3.192311    0.000000    0.000000    0.000000    0.000000    0.000000    0.691773
