       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
 161.000000    0.805123    0.004995   81.386719    0.000000  -11.230879    0.000000    0.000000    0.000000    0.000000    0.000000    0.672673
 162.000000    0.810128    0.005005   80.419922    0.000000  -12.066017    0.000000    0.000000    0.000000    0.000000    0.000000    0.693875
 163.000000    0.815239    0.005111   78.134766    0.000000  -11.620971    0.000000    0.000000    0.000000    0.000000    0.000000    0.413168
 164.000000    0.820127    0.004887   75.849609    0.000000  -11.095179    0.000000    0.000000    0.000000    0.000000    0.000000    0.450109
 165.000000    0.825145    0.005019   73.564453    0.000000  -10.616728    0.000000    0.000000    0.000000    0.000000    0.000000    0.440679
 166.000000    0.830180    0.005035   71.455078    0.000000  -10.319998    0.000000    0.000000    0.000000    0.000000    0.000000    0.476636
 167.000000    0.835147    0.004966   69.433594    0.000000  -10.086379    0.000000    0.000000    0.000000    0.000000    0.000000    0.479377
 168.000000    0.840129    0.004982   67.675781    0.000000  -10.122086    0.000000    0.000000    0.000000    0.000000    0.000000    0.542838
 169.000000    0.845145    0.005017   65.390625    0.000000   -9.642990    0.000000    0.000000    0.000000    0.000000    0.000000    0.409292
 170.000000    0.850129    0.004983   62.841797    0.000000   -8.888147    0.000000    0.000000    0.000000    0.000000    0.000000    0.361184
 171.000000    0.855147    0.005018   60.380859    0.000000   -8.233689    0.000000    0.000000    0.000000    0.000000    0.000000    0.374739
 172.000000    0.860129    0.004982   58.798828    0.000000   -8.445268    0.000000    0.000000    0.000000    0.000000    0.000000    0.565472
 173.000000    0.865143    0.005014   57.744141    0.000000   -9.195681    0.000000    0.000000    0.000000    0.000000    0.000000    0.666702
 174.000000    0.870133    0.004990   55.810547    0.000000   -9.058562    0.000000    0.000000    0.000000    0.000000    0.000000    0.458750
 175.000000    0.875146    0.005013   53.085938    0.000000   -8.138588    0.000000    0.000000    0.000000    0.000000    0.000000    0.315780
 176.000000    0.880130    0.004984   50.537109    0.000000   -7.383939    0.000000    0.000000    0.000000    0.000000    0.000000    0.360891
 177.000000    0.885149    0.005019   49.042969    0.000000   -7.696609    0.000000    0.000000    0.000000    0.000000    0.000000    0.589425
 178.000000    0.890129    0.004980   47.900391    0.000000   -8.346891    0.000000    0.000000    0.000000    0.000000    0.000000    0.635588
 179.000000    0.895146    0.005017   45.087891    0.000000   -7.340541    0.000000    0.000000    0.000000    0.000000    0.000000    0.247088
 180.000000    0.900128    0.004982   42.099609    0.000000   -6.145749    0.000000    0.000000    0.000000    0.000000    0.000000    0.259028
 181.000000    0.905148    0.005020   40.517578    0.000000   -6.370963    0.000000    0.000000    0.000000    0.000000    0.000000    0.564814
 182.000000    0.910128    0.004980   39.375000    0.000000   -7.021095    0.000000    0.000000    0.000000    0.000000    0.000000    0.610190
 183.000000    0.915147    0.005019   38.408203    0.000000   -7.860988    0.000000    0.000000    0.000000    0.000000    0.000000    0.675133
 184.000000    0.920128    0.004982   37.265625    0.000000   -8.511810    0.000000    0.000000    0.000000    0.000000    0.000000    0.649957
 185.000000    0.925150    0.005022   34.980469    0.000000   -8.034484    0.000000    0.000000    0.000000    0.000000    0.000000    0.408303
 186.000000    0.930127    0.004977   31.728516    0.000000   -6.574131    0.000000    0.000000    0.000000    0.000000    0.000000    0.210608
 187.000000    0.935149    0.005022   29.619141    0.000000   -6.272841    0.000000    0.000000    0.000000    0.000000    0.000000    0.491734
 188.000000    0.940129    0.004980   28.212891    0.000000   -6.659361    0.000000    0.000000    0.000000    0.000000    0.000000    0.587796
 189.000000    0.945280    0.005151   26.894531    0.000000   -7.195511    0.000000    0.000000    0.000000    0.000000    0.000000    0.620881
 190.000000    0.950139    0.004859   24.345703    0.000000   -6.395788    0.000000    0.000000    0.000000    0.000000    0.000000    0.309318
 191.000000    0.955149    0.005010   21.533203    0.000000   -5.386948    0.000000    0.000000    0.000000    0.000000    0.000000    0.305237
 192.000000    0.960129    0.004980   19.072266    0.000000   -4.718736    0.000000    0.000000    0.000000    0.000000    0.000000    0.355761
 193.000000    0.965146    0.005017   17.841797    0.000000   -5.294447    0.000000    0.000000    0.000000    0.000000    0.000000    0.627952
 194.000000    0.970128    0.004981   16.787109    0.000000   -6.033009    0.000000    0.000000    0.000000    0.000000    0.000000    0.629159
 195.000000    0.975147    0.005019   15.820312    0.000000   -6.873187    0.000000    0.000000    0.000000    0.000000    0.000000    0.685443
 196.000000    0.980131    0.004984   13.535156    0.000000   -6.382181    0.000000    0.000000    0.000000    0.000000    0.000000    0.380754
 197.000000    0.985133    0.005002   10.986328    0.000000   -5.634148    0.000000    0.000000    0.000000    0.000000    0.000000    0.374816
 198.000000    0.990131    0.004998    8.613281    0.000000   -5.060321    0.000000    0.000000    0.000000    0.000000    0.000000    0.394761
 199.000000    0.995151    0.005020    6.943359    0.000000   -5.197689    0.000000    0.000000    0.000000    0.000000    0.000000    0.546851
 200.000000    1.000129    0.004978    6.064453    0.000000   -6.110803    0.000000    0.000000    0.000000    0.000000    0.000000    0.710514
 201.000000    1.005149    0.005020    3.955078    0.000000   -5.808808    0.000000    0.000000    0.000000    0.000000    0.000000    0.411416
 202.000000    1.010129    0.004980    1.142578    0.000000   -4.789063    0.000000    0.000000    0.000000    0.000000    0.000000    0.297545
 203.000000    1.015149    0.005020   -1.582031    0.000000   -3.871714    0.000000    0.000000    0.000000    0.000000    0.000000    0.314429
 204.000000    1.020131    0.004982   -3.339844    0.000000   -3.907436    0.000000    0.000000    0.000000    0.000000    0.000000    0.513100
 205.000000    1.025149    0.005018   -4.482422    0.000000   -4.571338    0.000000    0.000000    0.000000    0.000000    0.000000    0.624895
 206.000000    1.030140    0.004990   -5.537109    0.000000   -5.313156    0.000000    0.000000    0.000000    0.000000    0.000000    0.645661
 207.000000    1.035149    0.005009   -7.382812    0.000000   -5.270648    0.000000    0.000000    0.000000    0.000000    0.000000    0.479106
 208.000000    1.040139    0.004991   -9.931641    0.000000   -4.518459    0.000000    0.000000    0.000000    0.000000    0.000000    0.345483
 209.000000    1.045147    0.005008  -12.304688    0.000000   -3.948307    0.000000    0.000000    0.000000    0.000000    0.000000    0.396419
 210.000000    1.050130    0.004983  -14.501953    0.000000   -3.544832    0.000000    0.000000    0.000000    0.000000    0.000000    0.406722
 211.000000    1.055149    0.005019  -16.611328    0.000000   -3.242417    0.000000    0.000000    0.000000    0.000000    0.000000    0.416389
 212.000000    1.060128    0.004979  -18.544922    0.000000   -3.101308    0.000000    0.000000    0.000000    0.000000    0.000000    0.444605
 213.000000    1.065150    0.005021  -20.302734    0.000000   -3.151116    0.000000    0.000000    0.000000    0.000000    0.000000    0.481694
 214.000000    1.070133    0.004983  -21.884766    0.000000   -3.362964    0.000000    0.000000    0.000000    0.000000    0.000000    0.516774
 215.000000    1.075150    0.005017  -23.466797    0.000000   -3.587098    0.000000    0.000000    0.000000    0.000000    0.000000    0.521692
 216.000000    1.080132    0.004982  -24.873047    0.000000   -3.974398    0.000000    0.000000    0.000000    0.000000    0.000000    0.571401
 217.000000    1.085152    0.005020  -26.103516    0.000000   -4.551174    0.000000    0.000000    0.000000    0.000000    0.000000    0.623432
 218.000000    1.090135    0.004983  -28.037109    0.000000   -4.411431    0.000000    0.000000    0.000000    0.000000    0.000000    0.459548
 219.000000    1.095134    0.004999  -30.498047    0.000000   -3.750103    0.000000    0.000000    0.000000    0.000000    0.000000    0.367363
 220.000000    1.100140    0.005006  -33.398438    0.000000   -2.651783    0.000000    0.000000    0.000000    0.000000    0.000000    0.259221
 221.000000    1.105150    0.005011  -35.244141    0.000000   -2.609859    0.000000    0.000000    0.000000    0.000000    0.000000    0.505066
